qid,type,rr
QE:HP:0032367:1,QE,0.25
QE:HP:0003657:0,QE,1.0
QE:HP:0003657:1,QE,0.3333333333333333
QE:HP:6000546:0,QE,1.0
QE:HP:0100748:0,QE,1.0
QE:HP:0100748:1,QE,1.0
QE:HP:0031630:0,QE,1.0
QE:HP:0002781:0,QE,1.0
QE:HP:0002781:1,QE,1.0
QE:HP:0003596:0,QE,1.0
QE:HP:0031031:0,QE,1.0
QE:HP:0007716:0,QE,1.0
QE:HP:0007716:1,QE,1.0
QE:HP:6001245:0,QE,0.5
QE:HP:6001245:1,QE,0.5
QE:HP:6000107:0,QE,0.0
QE:HP:6000107:1,QE,0.5
QE:HP:0020226:0,QE,1.0
QE:HP:0003498:0,QE,1.0
QE:HP:0003498:1,QE,1.0
QE:HP:0006753:0,QE,0.5
QE:HP:0006753:1,QE,1.0
QE:HP:0025719:0,QE,0.25
QE:HP:0006725:0,QE,1.0
QE:HP:0500183:0,QE,1.0
QE:HP:0012343:0,QE,0.5
QE:HP:0012343:1,QE,1.0
QE:HP:6000904:0,QE,1.0
QE:HP:6000904:1,QE,1.0
QE:HP:0032479:0,QE,0.1
QE:HP:0032479:1,QE,0.25
QE:HP:0100882:0,QE,1.0
QE:HP:0100882:1,QE,0.125
QE:HP:0030834:0,QE,1.0
QE:HP:0030834:1,QE,1.0
QE:HP:0034407:0,QE,1.0
QE:HP:0034407:1,QE,1.0
QE:HP:0410174:0,QE,1.0
QE:HP:0410174:1,QE,1.0
QE:HP:4000043:0,QE,1.0
QE:HP:4000043:1,QE,1.0
QE:HP:0025095:0,QE,1.0
QE:HP:0001562:0,QE,1.0
QE:HP:0001562:1,QE,1.0
QE:HP:0034704:0,QE,1.0
QE:HP:0033594:0,QE,0.125
QE:HP:0033594:1,QE,1.0
QH:HP:0004328:0,QH,0.5
QH:HP:0410341:0,QH,0.0
QH:HP:0033477:0,QH,0.0
QH:HP:0011514:0,QH,0.0
QH:HP:0032181:0,QH,0.3333333333333333
QH:HP:6000356:0,QH,0.0
QH:HP:0003846:0,QH,0.0
QH:HP:0031416:0,QH,0.1
QH:HP:0005982:0,QH,0.0
QH:HP:0001250:0,QH,0.0
QH:HP:0000769:0,QH,0.0
QH:HP:6000400:0,QH,0.2
QH:HP:0100719:0,QH,0.0
QH:HP:6001048:0,QH,0.0
QH:HP:0001824:0,QH,0.14285714285714285
QH:HP:0100272:0,QH,0.0
QH:HP:0033648:0,QH,0.0
QH:HP:0100604:0,QH,1.0
QH:HP:0001421:0,QH,0.3333333333333333
QH:HP:0034537:0,QH,0.125
QH:HP:0032329:0,QH,0.0
QH:HP:0008186:0,QH,0.14285714285714285
QH:HP:0003019:0,QH,0.0
QH:HP:0430014:0,QH,0.0
QH:HP:0006782:0,QH,0.0
QH:HP:0034634:0,QH,0.16666666666666666
QH:HP:0410023:0,QH,1.0
QH:HP:0001436:0,QH,0.0
QH:HP:0002012:0,QH,0.0
QH:HP:0031821:0,QH,0.0
QH:HP:0030061:0,QH,0.0
QH:HP:0012838:0,QH,0.125
QH:HP:0005523:0,QH,0.0
QH:HP:0009763:0,QH,0.1
QH:HP:6001335:0,QH,0.0
QH:HP:0033503:0,QH,0.16666666666666666
QH:HP:0033541:0,QH,0.0
QH:HP:0034470:0,QH,0.0
QH:HP:0030829:0,QH,0.5
QH:HP:0025207:0,QH,0.0
QH:HP:0430061:0,QH,0.25
QH:HP:0002511:0,QH,0.0
QH:HP:6001248:0,QH,0.0
QH:HP:0020276:0,QH,0.16666666666666666
QH:HP:0500252:0,QH,0.0
QH:HP:6000822:0,QH,0.0
QH:HP:0010995:0,QH,0.3333333333333333
QH:HP:0000002:0,QH,0.1
QH:HP:0000775:0,QH,0.0
QH:HP:0012701:0,QH,0.0
QH:HP:6000962:0,QH,0.0
QH:HP:0410057:0,QH,0.0
QH:HP:0034633:0,QH,0.16666666666666666
QH:HP:6000163:0,QH,0.0
QH:HP:0030191:0,QH,0.0
QH:HP:0012024:0,QH,0.0
QH:HP:0034831:0,QH,0.0
QH:HP:0002859:0,QH,0.3333333333333333
QH:HP:4000150:0,QH,0.0
QH:HP:0003328:0,QH,0.0
QH:HP:0001332:0,QH,0.0
QH:HP:0500109:0,QH,0.0
QH:HP:6000075:0,QH,0.0
QH:HP:0033460:0,QH,0.0
QH:HP:0500185:0,QH,0.0
QH:HP:0033104:0,QH,0.0
QH:HP:0100513:0,QH,0.0
QH:HP:0008047:0,QH,0.0
QH:HP:0009129:0,QH,0.1111111111111111
QH:HP:0031654:0,QH,0.0
QH:HP:6000640:0,QH,0.0
QH:HP:0000559:0,QH,0.25
QH:HP:0030766:0,QH,0.0
QH:HP:0001563:0,QH,0.0
QH:HP:6000841:0,QH,0.0
QH:HP:0012532:0,QH,0.5
QH:HP:6000541:0,QH,0.0
QH:HP:6001022:0,QH,0.0
QH:HP:4000132:0,QH,0.0
QH:HP:6001291:0,QH,0.0
QH:HP:0002558:0,QH,0.2
QH:HP:0100706:0,QH,0.0
QH:HP:0030428:0,QH,0.0
QH:HP:0033353:0,QH,1.0
QH:HP:0008716:0,QH,0.3333333333333333
QH:HP:0025020:0,QH,0.0
QH:HP:6000566:0,QH,0.0
QH:HP:6000012:0,QH,0.0
QH:HP:0001426:0,QH,1.0
QH:HP:0031383:0,QH,0.0
QH:HP:0031274:0,QH,0.16666666666666666
QH:HP:0031970:0,QH,0.0
QH:HP:0000365:0,QH,0.0
QH:HP:6001108:0,QH,0.0
QH:HP:6000244:0,QH,0.0
QH:HP:0011880:0,QH,0.0
QH:HP:0430133:0,QH,0.0
QH:HP:0430132:0,QH,1.0
QH:HP:0031388:0,QH,0.3333333333333333
QH:HP:0430096:0,QH,0.0
QH:HP:4000191:0,QH,0.2
QH:HP:0034749:0,QH,0.125
QH:HP:0034432:0,QH,0.0
QH:HP:0008000:0,QH,0.0
QH:HP:0410202:0,QH,0.0
QH:HP:0003841:0,QH,0.0
QH:HP:0008167:0,QH,0.0
QH:HP:6000309:0,QH,0.0
QH:HP:0032535:0,QH,0.0
QH:HP:0033334:0,QH,1.0
QH:HP:0100257:0,QH,0.0
QH:HP:0011792:0,QH,0.16666666666666666
QH:HP:0003840:0,QH,0.0
QH:HP:6001109:0,QH,0.0
QH:HP:0012274:0,QH,0.0
QH:HP:6000773:0,QH,0.0
QH:HP:0012047:0,QH,0.0
QH:HP:6000800:0,QH,0.0
QH:HP:0034206:0,QH,0.0
QH:HP:0430118:0,QH,0.0
QH:HP:6000825:0,QH,0.0
QH:HP:0011876:0,QH,0.0
QH:HP:0041245:0,QH,0.0
QH:HP:6000021:0,QH,0.0
QH:HP:0000966:0,QH,0.0
QH:HP:6000894:0,QH,0.0
QH:HP:6000796:0,QH,0.0
QH:HP:0032484:0,QH,0.0
QH:HP:0011418:0,QH,0.3333333333333333
QH:HP:0034892:0,QH,0.0
QH:HP:6000907:0,QH,0.0
QH:HP:0025156:0,QH,0.0
QH:HP:0012391:0,QH,1.0
QH:HP:0033013:0,QH,0.0
QH:HP:0003111:0,QH,0.0
QH:HP:0034738:0,QH,0.0
QH:HP:0012315:0,QH,0.0
QH:HP:0410253:0,QH,0.5
QH:HP:0040414:0,QH,0.0
QH:HP:0030236:0,QH,1.0
QH:HP:4000163:0,QH,0.0
QH:HP:6000507:0,QH,0.3333333333333333
QH:HP:0033843:0,QH,0.0
QH:HP:0003575:0,QH,0.0
QH:HP:0000320:0,QH,0.0
QH:HP:0033587:0,QH,0.0
QH:HP:6001025:0,QH,0.0
QH:HP:0012404:0,QH,1.0
QH:HP:0011793:0,QH,0.14285714285714285
QH:HP:0003128:0,QH,0.0
QH:HP:0002522:0,QH,0.2
QH:HP:0003205:0,QH,1.0
QH:HP:6000761:0,QH,0.0
QH:HP:6000614:0,QH,0.0
QH:HP:0009819:0,QH,0.0
QH:HP:0008696:0,QH,0.3333333333333333
QH:HP:0031840:0,QH,0.2
QH:HP:0030807:0,QH,0.3333333333333333
QH:HP:0001507:0,QH,0.0
QH:HP:0034839:0,QH,0.0
QH:HP:0430126:0,QH,0.0
QH:HP:6001077:0,QH,0.0
QH:HP:0200114:0,QH,0.0
QH:HP:0005324:0,QH,0.0
QH:HP:0032107:0,QH,0.0
QH:HP:0031878:0,QH,0.0
QH:HP:0100790:0,QH,0.0
QH:HP:0410021:0,QH,0.0
QH:HP:6000556:0,QH,0.0
QH:HP:0003637:0,QH,0.0
QH:HP:0004296:0,QH,1.0
QH:HP:0034600:0,QH,0.0
QH:HP:0030720:0,QH,0.0
QH:HP:0031550:0,QH,0.0
QH:HP:0034345:0,QH,1.0
QH:HP:0030828:0,QH,0.0
QH:HP:0002691:0,QH,0.0
QH:HP:4000207:0,QH,0.0
QH:HP:0010947:0,QH,0.0
QH:HP:0030930:0,QH,0.0
QH:HP:0001876:0,QH,0.0
QH:HP:0012874:0,QH,0.0
QH:HP:0200046:0,QH,0.0
QH:HP:0004404:0,QH,1.0
QH:HP:0030366:0,QH,0.0
QH:HP:0005656:0,QH,0.5
QH:HP:6000847:0,QH,0.5
QH:HP:0033992:0,QH,0.0
QH:HP:0032527:0,QH,0.0
QH:HP:0030178:0,QH,0.0
QH:HP:0008057:0,QH,0.3333333333333333
QH:HP:0009768:0,QH,0.0
QH:HP:0025326:0,QH,0.14285714285714285
QH:HP:0001600:0,QH,0.0
QH:HP:0001430:0,QH,0.0
QH:HP:0031911:0,QH,0.0
QH:HP:0003456:0,QH,0.0
QH:HP:0032997:0,QH,1.0
QH:HP:0031885:0,QH,0.0
QH:HP:0031816:0,QH,0.0
QH:HP:0025401:0,QH,0.0
QH:HP:0008155:0,QH,0.0
QH:HP:0006683:0,QH,0.0
QH:HP:0000341:0,QH,0.25
QH:HP:6001251:0,QH,0.0
QH:HP:0033202:0,QH,0.0
QH:HP:0012067:0,QH,0.0
QH:HP:0010884:0,QH,0.0
QH:HP:6000195:0,QH,0.0
QH:HP:0033134:0,QH,0.0
QH:HP:0034974:0,QH,0.0
QH:HP:0100270:0,QH,0.0
QH:HP:0430074:0,QH,0.3333333333333333
QH:HP:0001615:0,QH,0.0
QH:HP:6000900:0,QH,0.0
QH:HP:0032968:0,QH,0.0
QH:HP:0031135:0,QH,0.3333333333333333
QH:HP:6000533:0,QH,0.0
QH:HP:0025130:0,QH,0.0
QH:HP:0012021:0,QH,0.0
QH:HP:0001574:0,QH,0.0
QH:HP:0001621:0,QH,0.16666666666666666
QH:HP:0000632:0,QH,0.0
QH:HP:0025662:0,QH,0.16666666666666666
QH:HP:0008372:0,QH,0.0
QH:HP:0004405:0,QH,1.0
QH:HP:0032189:0,QH,0.0
QH:HP:4000186:0,QH,0.0
QH:HP:0005997:0,QH,0.0
QH:HP:0025008:0,QH,0.5
QH:HP:0004420:0,QH,0.0
QH:HP:0045039:0,QH,0.14285714285714285
QH:HP:0025466:0,QH,0.0
QH:HP:0000818:0,QH,0.16666666666666666
QH:HP:0003010:0,QH,0.5
QH:HP:0034191:0,QH,0.14285714285714285
QH:HP:0100834:0,QH,0.14285714285714285
QH:HP:0003652:0,QH,0.0
QH:HP:0010998:0,QH,0.0
QH:HP:0025685:0,QH,0.0
QH:HP:0030814:0,QH,0.0
QH:HP:0011804:0,QH,0.1111111111111111
QH:HP:0004846:0,QH,0.2
QH:HP:0011400:0,QH,1.0
QH:HP:0003570:0,QH,0.0
QH:HP:6000052:0,QH,0.0
QH:HP:0000118:0,QH,0.0
QH:HP:0000539:0,QH,0.5
QH:HP:0012195:0,QH,0.0
QH:HP:0000144:0,QH,0.0
QH:HP:6001374:0,QH,0.0
QH:HP:0034631:0,QH,0.0
QH:HP:0034317:0,QH,0.0
QH:HP:0000545:0,QH,0.0
QH:HP:0005924:0,QH,0.3333333333333333
QH:HP:0003109:0,QH,0.0
QH:HP:6000349:0,QH,0.0
QH:HP:0011276:0,QH,0.5
QH:HP:0034606:0,QH,0.0
QH:HP:0001904:0,QH,0.0
QH:HP:0100612:0,QH,0.0
QH:HP:0031073:0,QH,0.0
QH:HP:0031460:0,QH,0.0
QH:HP:0430075:0,QH,0.0
QH:HP:0001528:0,QH,0.0
QH:HP:6000561:0,QH,0.0
QH:HP:0410196:0,QH,0.0
QH:HP:6000044:0,QH,0.0
QH:HP:0040315:0,QH,0.16666666666666666
QH:HP:0008946:0,QH,0.2
QH:HP:0025109:0,QH,0.0
QH:HP:0002376:0,QH,0.0
QH:HP:0040282:0,QH,0.0
QH:HP:0009811:0,QH,0.0
QH:HP:0001808:0,QH,0.2
QH:HP:0034640:0,QH,0.0
QH:HP:6000681:0,QH,0.0
QH:HP:0034338:0,QH,0.0
QH:HP:0001195:0,QH,0.0
QH:HP:6000925:0,QH,0.0
QH:HP:6000689:0,QH,0.0
QH:HP:0033345:0,QH,0.0
QH:HP:0040410:0,QH,0.14285714285714285
QH:HP:0012468:0,QH,0.0
QH:HP:0012843:0,QH,0.0
QH:HP:0009124:0,QH,0.0
QH:HP:0031826:0,QH,0.0
QH:HP:0011421:0,QH,0.3333333333333333
QH:HP:0000077:0,QH,0.0
QH:HP:0002983:0,QH,0.0
QH:HP:0034597:0,QH,0.14285714285714285
QH:HP:0033667:0,QH,0.0
QH:HP:0031032:0,QH,0.3333333333333333
QH:HP:0005977:0,QH,0.0
QH:HP:0032490:0,QH,0.0
QH:HP:0030138:0,QH,0.5
QH:HP:0032319:0,QH,0.0
QH:HP:0410052:0,QH,0.0
QH:HP:0020006:0,QH,0.0
QH:HP:0006490:0,QH,0.5
QH:HP:0025701:0,QH,0.0
QH:HP:6000287:0,QH,0.0
QH:HP:0001763:0,QH,0.0
QH:HP:0031854:0,QH,0.0
QH:HP:0002922:0,QH,0.0
QH:HP:0100245:0,QH,1.0
QH:HP:0000490:0,QH,0.0
QH:HP:6000554:0,QH,0.0
QH:HP:0008261:0,QH,0.0
QH:HP:0020230:0,QH,0.5
QH:HP:0033674:0,QH,0.0
QH:HP:0032450:0,QH,0.0
QH:HP:0031062:0,QH,0.0
QH:HP:3000036:0,QH,0.3333333333333333
QH:HP:6000701:0,QH,0.0
QH:HP:0034516:0,QH,0.0
QH:HP:0100729:0,QH,0.25
QH:HP:0000505:0,QH,0.0
QH:HP:0010719:0,QH,0.16666666666666666
QH:HP:0040206:0,QH,0.0
QH:HP:0004484:0,QH,0.2
QH:HP:0020228:0,QH,0.0
QH:HP:6000068:0,QH,0.0
QH:HP:0032036:0,QH,0.0
QH:HP:0009553:0,QH,0.25
QH:HP:0008994:0,QH,0.0
QH:HP:0002071:0,QH,1.0
QH:HP:0011895:0,QH,0.14285714285714285
QH:HP:0010318:0,QH,0.25
QH:HP:6000716:0,QH,1.0
QH:HP:0100705:0,QH,1.0
QH:HP:0032485:0,QH,0.0
QH:HP:0025143:0,QH,0.0
QH:HP:0011821:0,QH,0.5
QH:HP:6001179:0,QH,0.0
QH:HP:0003676:0,QH,0.0
QH:HP:0001540:0,QH,0.0
QH:HP:0100614:0,QH,0.2
QH:HP:0500164:0,QH,0.25
QH:HP:6001063:0,QH,0.0
QH:HP:0010972:0,QH,0.0
QH:HP:0034981:0,QH,0.0
QH:HP:0032274:0,QH,0.0
QH:HP:0030791:0,QH,0.0
QH:HP:0002717:0,QH,0.0
QH:HP:0012403:0,QH,1.0
QH:HP:0002679:0,QH,0.0
QH:HP:0025141:0,QH,0.0
QH:HP:0003682:0,QH,0.0
QH:HP:0034805:0,QH,0.3333333333333333
QH:HP:6000285:0,QH,0.0
QH:HP:0000828:0,QH,0.2
QH:HP:0002171:0,QH,0.0
QH:HP:0012119:0,QH,0.0
QH:HP:0200134:0,QH,0.0
QH:HP:0005311:0,QH,0.5
QH:HP:0011043:0,QH,1.0
QH:HP:0011462:0,QH,0.3333333333333333
QH:HP:0000816:0,QH,0.0
QH:HP:0001442:0,QH,0.0
QH:HP:0004425:0,QH,0.3333333333333333
QH:HP:0033072:0,QH,0.14285714285714285
QH:HP:0003349:0,QH,0.0
QH:HP:0033789:0,QH,0.0
QH:HP:0004904:0,QH,0.25
QH:HP:6000781:0,QH,0.0
QH:HP:0011281:0,QH,1.0
QH:HP:0005336:0,QH,0.0
QH:HP:0000932:0,QH,0.0
QH:HP:0002789:0,QH,0.0
QH:HP:6000138:0,QH,0.14285714285714285
QH:HP:6000757:0,QH,0.0
QH:HP:0001744:0,QH,1.0
QH:HP:0012364:0,QH,0.3333333333333333
QH:HP:0007626:0,QH,0.1111111111111111
QH:HP:6001380:0,QH,0.0
QH:HP:0002204:0,QH,0.0
QH:HP:0034829:0,QH,0.0
QH:HP:0031795:0,QH,0.0
QH:HP:0010482:0,QH,0.0
QH:HP:0033123:0,QH,0.3333333333333333
QH:HP:0012400:0,QH,0.125
QH:HP:0004470:0,QH,0.0
QH:HP:0025386:0,QH,0.0
QH:HP:0000589:0,QH,0.0
QH:HP:0020060:0,QH,0.0
QH:HP:0011390:0,QH,0.5
QH:HP:0031842:0,QH,0.0
QH:HP:6000959:0,QH,0.16666666666666666
QH:HP:0410180:0,QH,0.14285714285714285
QH:HP:0004408:0,QH,0.0
QH:HP:0031419:0,QH,0.0
QH:HP:0003073:0,QH,0.5
QH:HP:0032459:0,QH,0.0
QH:HP:0430036:0,QH,0.0
QH:HP:0041173:0,QH,0.0
QH:HP:0025484:0,QH,0.0
QH:HP:6000832:0,QH,0.0
QH:HP:0034687:0,QH,0.0
QH:HP:6001006:0,QH,0.0
QH:HP:0012253:0,QH,0.14285714285714285
QH:HP:0012769:0,QH,1.0
QH:HP:4000197:0,QH,0.0
QH:HP:0025513:0,QH,0.0
QH:HP:6000002:0,QH,0.0
QH:HP:0033793:0,QH,0.0
QH:HP:6000218:0,QH,0.0
QH:HP:0002973:0,QH,1.0
QH:HP:0001520:0,QH,0.0
QH:HP:0008062:0,QH,0.3333333333333333
QH:HP:0005916:0,QH,0.0
QH:HP:0003271:0,QH,0.0
QH:HP:0002665:0,QH,0.0
QH:HP:0100881:0,QH,1.0
QH:HP:0025142:0,QH,0.0
QH:HP:0001291:0,QH,0.1111111111111111
QH:HP:0011135:0,QH,1.0
QH:HP:0011335:0,QH,0.0
QH:HP:0011021:0,QH,0.0
QH:HP:0030247:0,QH,0.0
QH:HP:0020053:0,QH,1.0
QH:HP:6000775:0,QH,0.0
QH:HP:0031217:0,QH,0.0
QH:HP:0033589:0,QH,0.0
QH:HP:6001123:0,QH,0.0
QH:HP:0003351:0,QH,1.0
QH:HP:0040279:0,QH,0.0
QH:HP:0030086:0,QH,0.5
QH:HP:6000964:0,QH,0.1111111111111111
QH:HP:6000318:0,QH,1.0
QH:HP:0011892:0,QH,0.0
QH:HP:6000216:0,QH,0.0
QH:HP:0031796:0,QH,0.0
QH:HP:6000320:0,QH,0.0
QH:HP:0005359:0,QH,0.0
QH:HP:0030271:0,QH,0.0
QH:HP:6000393:0,QH,0.0
QH:HP:0030796:0,QH,0.14285714285714285
QH:HP:0004299:0,QH,1.0
QH:HP:0410282:0,QH,0.0
QH:HP:3000013:0,QH,1.0
QH:HP:0031333:0,QH,0.0
QH:HP:0002979:0,QH,0.0
QH:HP:0003344:0,QH,0.0
QH:HP:0040408:0,QH,0.3333333333333333
QH:HP:6000246:0,QH,0.0
QH:HP:0007105:0,QH,0.0
QH:HP:0012835:0,QH,0.0
QH:HP:0012420:0,QH,0.0
QH:HP:6000682:0,QH,0.0
QH:HP:0011410:0,QH,0.0
QH:HP:0002270:0,QH,0.0
QH:HP:0031450:0,QH,0.0
QH:HP:0020071:0,QH,0.0
QH:HP:0031812:0,QH,0.0
QH:HP:0430067:0,QH,1.0
QH:HP:0000044:0,QH,0.0
QH:HP:0034248:0,QH,0.0
QH:HP:0003419:0,QH,0.0
QH:HP:0000528:0,QH,0.0
QH:HP:6000350:0,QH,0.0
QH:HP:0002209:0,QH,0.3333333333333333
QH:HP:0025145:0,QH,0.0
QH:HP:4000192:0,QH,0.0
QH:HP:0040209:0,QH,0.0
QH:HP:0100887:0,QH,0.3333333333333333
QH:HP:6000419:0,QH,0.0
QH:HP:0011947:0,QH,0.0
QH:HP:0031197:0,QH,0.0
QH:HP:0034938:0,QH,0.0
QH:HP:0032367:0,QH,1.0
QH:HP:0003657:0,QH,0.0
QH:HP:6000546:0,QH,0.0
QH:HP:0100748:0,QH,0.0
QH:HP:0031630:0,QH,0.0
QH:HP:0002781:0,QH,0.0
QH:HP:0003596:0,QH,0.0
QH:HP:0031031:0,QH,0.0
QH:HP:0007716:0,QH,1.0
QH:HP:6001245:0,QH,0.0
QH:HP:6000107:0,QH,0.2
QH:HP:0020226:0,QH,0.0
QH:HP:0003498:0,QH,0.5
QH:HP:0006753:0,QH,1.0
QH:HP:0025719:0,QH,0.0
QH:HP:0006725:0,QH,0.0
QH:HP:0500183:0,QH,0.5
QH:HP:0012343:0,QH,0.0
QH:HP:6000904:0,QH,0.16666666666666666
QH:HP:0032479:0,QH,0.0
QH:HP:0100882:0,QH,0.0
QH:HP:0030834:0,QH,0.5
QH:HP:0034407:0,QH,0.0
QH:HP:0410174:0,QH,0.16666666666666666
QH:HP:4000043:0,QH,0.0
QH:HP:0025095:0,QH,0.0
QH:HP:0001562:0,QH,0.0
QH:HP:0034704:0,QH,0.0
QH:HP:0033594:0,QH,0.0
QM:HP:0004328:0,QM,0.2
QM:HP:0410341:0,QM,0.0
QM:HP:0033477:0,QM,0.0
QM:HP:0011514:0,QM,0.2
QM:HP:0032181:0,QM,1.0
QM:HP:6000356:0,QM,0.14285714285714285
QM:HP:0003846:0,QM,1.0
QM:HP:0031416:0,QM,0.0
QM:HP:0005982:0,QM,1.0
QM:HP:0001250:0,QM,0.0
QM:HP:0000769:0,QM,0.0
QM:HP:6000400:0,QM,0.16666666666666666
QM:HP:0100719:0,QM,0.25
QM:HP:6001048:0,QM,0.0
QM:HP:0001824:0,QM,0.3333333333333333
QM:HP:0100272:0,QM,0.0
QM:HP:0033648:0,QM,0.2
QM:HP:0100604:0,QM,0.5
QM:HP:0001421:0,QM,1.0
QM:HP:0034537:0,QM,0.5
QM:HP:0032329:0,QM,1.0
QM:HP:0008186:0,QM,1.0
QM:HP:0003019:0,QM,0.0
QM:HP:0430014:0,QM,0.125
QM:HP:0006782:0,QM,0.0
QM:HP:0034634:0,QM,0.5
QM:HP:0001436:0,QM,0.0
QM:HP:0002012:0,QM,0.25
QM:HP:0031821:0,QM,0.3333333333333333
QM:HP:0012838:0,QM,0.5
QM:HP:0005523:0,QM,0.16666666666666666
QM:HP:0009763:0,QM,0.3333333333333333
QM:HP:6001335:0,QM,0.25
QM:HP:0033503:0,QM,0.0
QM:HP:0033541:0,QM,0.0
QM:HP:0034470:0,QM,0.0
QM:HP:0030829:0,QM,0.3333333333333333
QM:HP:0025207:0,QM,0.0
QM:HP:0430061:0,QM,0.2
QM:HP:0002511:0,QM,0.2
QM:HP:6001248:0,QM,1.0
QM:HP:0020276:0,QM,0.5
QM:HP:6000822:0,QM,0.25
QM:HP:0010995:0,QM,0.125
QM:HP:0000002:0,QM,1.0
QM:HP:0000775:0,QM,0.125
QM:HP:0012701:0,QM,0.0
QM:HP:6000962:0,QM,0.0
QM:HP:0410057:0,QM,0.0
QM:HP:0034633:0,QM,1.0
QM:HP:6000163:0,QM,0.0
QM:HP:0012024:0,QM,0.0
QM:HP:0034831:0,QM,0.3333333333333333
QM:HP:0002859:0,QM,0.25
QM:HP:4000150:0,QM,0.5
QM:HP:0003328:0,QM,0.1
QM:HP:0001332:0,QM,0.3333333333333333
QM:HP:0500109:0,QM,0.0
QM:HP:6000075:0,QM,0.1111111111111111
QM:HP:0033460:0,QM,0.14285714285714285
QM:HP:0500185:0,QM,0.125
QM:HP:0033104:0,QM,0.2
QM:HP:0100513:0,QM,0.0
QM:HP:0008047:0,QM,0.16666666666666666
QM:HP:0009129:0,QM,0.3333333333333333
QM:HP:0031654:0,QM,0.0
QM:HP:6000640:0,QM,0.5
QM:HP:0000559:0,QM,0.5
QM:HP:0030766:0,QM,0.14285714285714285
QM:HP:0001563:0,QM,0.5
QM:HP:6000841:0,QM,1.0
QM:HP:0012532:0,QM,0.25
QM:HP:6000541:0,QM,0.0
QM:HP:6001022:0,QM,0.0
QM:HP:4000132:0,QM,0.3333333333333333
QM:HP:6001291:0,QM,0.0
QM:HP:0002558:0,QM,0.3333333333333333
QM:HP:0100706:0,QM,0.0
QM:HP:0030428:0,QM,1.0
QM:HP:0033353:0,QM,0.3333333333333333
QM:HP:0008716:0,QM,1.0
QM:HP:0025020:0,QM,0.0
QM:HP:6000566:0,QM,0.125
QM:HP:6000012:0,QM,0.1111111111111111
QM:HP:0001426:0,QM,1.0
QM:HP:0031383:0,QM,0.0
QM:HP:0031274:0,QM,1.0
QM:HP:0031970:0,QM,0.0
QM:HP:0000365:0,QM,0.0
QM:HP:6001108:0,QM,0.0
QM:HP:6000244:0,QM,0.0
QM:HP:0011880:0,QM,0.0
QM:HP:0430133:0,QM,0.0
QM:HP:0430132:0,QM,0.5
QM:HP:0031388:0,QM,1.0
QM:HP:0430096:0,QM,0.0
QM:HP:4000191:0,QM,0.0
QM:HP:0034749:0,QM,0.0
QM:HP:0034432:0,QM,0.0
QM:HP:0008000:0,QM,0.0
QM:HP:0410202:0,QM,0.0
QM:HP:0003841:0,QM,0.0
QM:HP:0008167:0,QM,0.0
QM:HP:6000309:0,QM,1.0
QM:HP:0032535:0,QM,0.0
QM:HP:0033334:0,QM,0.16666666666666666
QM:HP:0100257:0,QM,0.16666666666666666
QM:HP:0011792:0,QM,1.0
QM:HP:0003840:0,QM,0.0
QM:HP:6001109:0,QM,0.1111111111111111
QM:HP:0012274:0,QM,0.5
QM:HP:6000773:0,QM,0.0
QM:HP:0012047:0,QM,0.0
QM:HP:6000800:0,QM,0.0
QM:HP:0034206:0,QM,0.1
QM:HP:0430118:0,QM,0.0
QM:HP:6000825:0,QM,0.5
QM:HP:0011876:0,QM,0.25
QM:HP:0041245:0,QM,0.3333333333333333
QM:HP:6000021:0,QM,0.16666666666666666
QM:HP:0000966:0,QM,0.0
QM:HP:6000894:0,QM,1.0
QM:HP:6000796:0,QM,0.16666666666666666
QM:HP:0032484:0,QM,0.0
QM:HP:0011418:0,QM,0.3333333333333333
QM:HP:0034892:0,QM,0.0
QM:HP:6000907:0,QM,0.0
QM:HP:0025156:0,QM,0.0
QM:HP:0012391:0,QM,1.0
QM:HP:0003111:0,QM,0.0
QM:HP:0034738:0,QM,0.0
QM:HP:0012315:0,QM,0.0
QM:HP:0410253:0,QM,1.0
QM:HP:0040414:0,QM,1.0
QM:HP:0030236:0,QM,0.3333333333333333
QM:HP:4000163:0,QM,1.0
QM:HP:6000507:0,QM,1.0
QM:HP:0033843:0,QM,1.0
QM:HP:0003575:0,QM,0.0
QM:HP:0000320:0,QM,0.3333333333333333
QM:HP:0033587:0,QM,0.0
QM:HP:6001025:0,QM,0.0
QM:HP:0012404:0,QM,0.25
QM:HP:0011793:0,QM,0.3333333333333333
QM:HP:0003128:0,QM,0.1111111111111111
QM:HP:0002522:0,QM,0.5
QM:HP:0003205:0,QM,0.5
QM:HP:6000761:0,QM,1.0
QM:HP:6000614:0,QM,0.0
QM:HP:0009819:0,QM,0.5
QM:HP:0008696:0,QM,0.5
QM:HP:0031840:0,QM,0.1
QM:HP:0030807:0,QM,0.25
QM:HP:0001507:0,QM,0.0
QM:HP:0034839:0,QM,0.0
QM:HP:0430126:0,QM,0.0
QM:HP:6001077:0,QM,0.25
QM:HP:0200114:0,QM,1.0
QM:HP:0005324:0,QM,0.0
QM:HP:0032107:0,QM,0.0
QM:HP:0031878:0,QM,0.0
QM:HP:0100790:0,QM,0.0
QM:HP:0410021:0,QM,0.0
QM:HP:6000556:0,QM,0.5
QM:HP:0003637:0,QM,0.3333333333333333
QM:HP:0004296:0,QM,0.3333333333333333
